ts_ns,buy_id,sell_id,price,qty
1758486825884872125,9717,6842,127.72,10
1758486825885157411,9718,6848,127.72,6460
1758486825885161719,9718,6854,127.72,6540
1758486825885708266,9720,6860,127.72,10
1758486825886139820,9721,6866,127.72,70
1758486825886144621,9721,6872,127.72,8050
1758486825886148933,9721,6878,127.72,2230
1758486825886153297,9721,6890,127.72,4410
1758486825886516400,9723,6911,127.72,10
1758486825886880737,9724,6917,127.72,13870
1758486825886885423,9724,6923,127.72,890
1758486825887261057,9726,6929,127.72,10
1758486825887610554,9727,6941,127.72,2710
1758486825887615164,9727,6950,127.72,14100
1758486825887955312,9729,6983,127.72,10
1758486825888198343,9730,6992,127.72,16810
1758486825908287068,9732,7004,127.72,10
1758486825909292711,9733,7010,127.72,8210
1758486825910340633,9735,7064,127.72,10
1758486825911334771,9736,7070,127.72,8210
1758486825912426478,9738,7094,127.72,10
1758486825913378583,9739,7100,127.72,6800
1758486825914415455,9741,7112,127.72,10
1758486825915363550,9742,7130,127.72,6800
1758486825916439541,9744,7175,127.72,10
1758486825917418003,9745,7181,127.72,9140
1758486825917431591,9745,7187,127.72,320
1758486825917444371,9745,7253,127.72,7950
1758486825918291017,9747,7265,127.72,10
1758486825918709920,9748,7271,127.72,9490
1758486825918715826,9748,7277,127.72,5890
1758486825918721538,9748,7283,127.72,2030
1758486825919175967,9750,7289,127.72,10
1758486825919603899,9751,7301,127.72,10290
1758486825920052562,9753,7376,127.72,10
1758486825920485043,9754,7382,127.72,10290
1758486825920917270,9756,7406,127.72,10
1758486825921349286,9757,7472,127.72,7940
1758486825921783563,9759,7490,127.72,10
1758486825922206159,9760,7496,127.72,7940
1758486825922644177,9762,7508,127.72,10
1758486825924546548,9763,7520,127.72,7240
1758486825924553216,9763,7526,127.72,360
1758486825924558562,9763,7532,127.72,4630
1758486825925017698,9765,7538,127.72,10
1758486825925454834,9766,7544,127.72,12230
1758486825925904826,9768,7556,127.72,10
1758486825926367893,9769,7562,127.72,8950
1758486825926373439,9769,7574,127.72,4920
1758486825926820381,9771,7580,127.72,10
1758486825927247335,9772,7586,127.72,6660
1758486825927253794,9772,7592,127.72,7210
1758486825927687209,9774,7598,127.72,10
1758486825928099422,9775,7616,127.72,6700
1758486825928520730,9777,7628,127.72,10
1758486825929075909,9778,7634,127.72,6700
1758486825929745047,9780,7646,127.72,10
1758486825930346727,9781,7652,127.72,8560
1758486825930354300,9781,7730,127.72,1220
1758486825930897740,9783,7742,127.72,10
1758486825931242440,9784,7754,127.72,9780
1758486825931622479,9786,7970,127.72,10
1758486825932007070,9787,8102,127.72,6720
1758486825932349439,9789,8108,127.72,10
1758486825932652887,9790,8120,127.72,6720
1758486825932946141,9792,8126,127.72,10
1758486825933246013,9793,8153,127.72,8300
1758486825933250590,9793,8183,127.72,3320
1758486825933551541,9795,8207,127.72,10
1758486825933827138,9796,8213,127.72,6920
1758486825933830852,9796,8225,127.72,1700
1758486825933834736,9796,8237,127.72,3000
1758486825934177937,9798,8249,127.72,10
1758486825934583688,9799,8255,127.72,10930
1758486825935666755,9799,8261,127.72,2190
1758486825935670584,9799,8267,127.72,4500
1758486825935934516,9801,8273,127.72,10
1758486825936229402,9802,8312,127.72,17620
1758486825936543814,9804,8336,127.72,10
1758486825937108886,9805,8348,127.72,11660
1758486825937112730,9805,8384,127.72,2610
1758486825937116362,9805,8396,127.72,4450
1758486825937400654,9807,8402,127.72,10
1758486825937689408,9808,8408,127.72,8940
1758486825937693109,9808,6725,127.72,4680
1758486825937696800,9808,6731,127.72,5100
1758486825938631689,9810,6761,127.72,10
1758486825938953036,9811,6767,127.72,10940
1758486825938957142,9811,6785,127.72,3420
1758486825939285511,9813,6791,127.72,10
1758486825939589282,9814,6818,127.72,4300
1758486825939593024,9814,6842,127.72,10060
1758486825939909560,9816,6854,127.72,10
1758486825940211307,9817,6860,127.72,8350
1758486825940518223,9819,6890,127.72,10
1758486825940818228,9820,6911,127.72,8350
1758486825941142205,9822,6923,127.72,10
1758486825941606764,9823,6929,127.72,7670
1758486825941611127,9823,6950,127.72,3080
1758486825941614996,9823,6983,127.72,2000
1758486825941618325,9823,6992,127.72,10
1758486825941621837,9823,7004,127.72,3080
1758486825941626086,9823,7010,127.72,1910
1758486825941964896,9825,7064,127.72,10
1758486825942319447,9826,7070,127.72,5790
1758486825942324471,9826,7094,127.72,11870
1758486825942329425,9826,7100,127.72,90
1758486825942670716,9828,7112,127.72,10
1758486825942964563,9829,7130,127.72,3980
1758486825942968308,9829,7175,127.72,4340
1758486825942971912,9829,7253,127.72,460
1758486825942975438,9829,7265,127.72,3840
1758486825942979162,9829,7283,127.72,210
1758486825943290293,9831,7289,127.72,10
1758486825943571916,9832,7301,127.72,4370
1758486825943575543,9832,7376,127.72,8460
1758486825943870042,9834,7382,127.72,10
1758486825944154666,9835,7406,127.72,3320
1758486825944158461,9835,7472,127.72,3340
1758486825944162046,9835,7490,127.72,1590
1758486825944467342,9837,7496,127.72,10
1758486825944754917,9838,7508,127.72,8250
1758486825945045695,9840,7532,127.72,10
1758486825945326598,9841,7538,127.72,7080
1758486825945330292,9841,7544,127.72,5370
1758486825945333761,9841,7556,127.72,5500
1758486825945801597,9843,7574,127.72,10
1758486825946113275,9844,7580,127.72,9840
1758486825946117648,9844,7592,127.72,1320
1758486825946120845,9844,7598,127.72,5540
1758486825946124915,9844,7616,127.72,1250
1758486825946434594,9846,7628,127.72,10
1758486825946711523,9847,7634,127.72,3850
1758486825946715165,9847,7646,127.72,5040
1758486825946718810,9847,7730,127.72,4360
1758486825946722386,9847,7742,127.72,2630
1758486825947177191,9849,7754,127.72,10
1758486825947481735,9850,7970,127.72,10810
1758486825947485529,9850,8102,127.72,760
1758486825947489471,9850,8108,127.72,4310
1758486825947782133,9852,8120,127.72,10
1758486825948058115,9853,8126,127.72,7200
1758486825948061912,9853,8183,127.72,6480
1758486825948065558,9853,8207,127.72,960
1758486825948069053,9853,8237,127.72,910
1758486825948557747,9855,8249,127.72,10
1758486825970198960,9856,8267,127.72,7450
1758486825970207442,9856,8273,127.72,100
1758486825970214672,9856,8312,127.72,440
1758486825970223426,9856,8336,127.72,510
1758486825970231001,9856,8396,127.72,7050
1758486825970914281,9858,8402,127.72,10
1758486825971488426,9859,6731,127.72,6300
1758486825971496227,9859,6761,127.72,8970
1758486825972156682,9861,6785,127.72,10
1758486825972733267,9862,6791,127.72,660
1758486825972740670,9862,6842,127.72,3410
1758486825972748270,9862,6854,127.72,200
1758486825972755943,9862,6860,127.72,3580
1758486825972763087,9862,6890,127.72,6980
1758486825972770881,9862,6911,127.72,440
1758486825973397976,9864,6923,127.72,10
1758486825973959750,9865,7010,127.72,3210
1758486825973967157,9865,7064,127.72,620
1758486825973975357,9865,7100,127.72,120
1758486825973982542,9865,7112,127.72,1830
1758486825973989817,9865,7283,127.72,3060
1758486825974623035,9867,7289,127.72,10
1758486825975163570,9868,7376,127.72,8840
1758486825975759817,9870,7382,127.72,10
1758486825976322177,9871,7490,127.72,7930
1758486825976329812,9871,7496,127.72,1050
1758486825976942146,9873,7508,127.72,10
1758486825977482082,9874,7532,127.72,8980
1758486825978076880,9876,7556,127.72,10
1758486825978618052,9877,7574,127.72,9310
1758486825978625288,9877,7616,127.72,5690
1758486825979161078,9879,7628,127.72,10
1758486825979433351,9880,7742,127.72,14900
1758486825979437556,9880,7754,127.72,100
1758486825979709730,9882,8108,127.72,10
1758486825979977978,9883,8120,127.72,2260
1758486825979980647,9883,8237,127.72,6830
1758486825980289499,9885,8249,127.72,10
1758486825980595731,9886,8396,127.72,2810
1758486825980598810,9886,8402,127.72,6280
1758486825980921358,9888,6761,127.72,10
1758486825981245306,9889,6785,127.72,1990
1758486825981249722,9889,6911,127.72,20
1758486825981254233,9889,6923,127.72,7750
1758486825981257199,9889,7283,127.72,2090
1758486825981656279,9891,7289,127.72,10
1758486825981966599,9892,7376,127.72,150
1758486825981969817,9892,7382,127.72,7610
1758486825981974099,9892,7496,127.72,4090
1758486825982294801,9894,7508,127.72,10
1758486825982567437,9895,7532,127.72,3290
1758486825982571846,9895,7556,127.72,9970
1758486825982574597,9895,7616,127.72,1130
1758486825982578431,9895,7628,127.72,1800
1758486825982854634,9897,7754,127.72,10
1758486825983263857,9898,8108,127.72,5910
1758486825983270930,9898,8237,127.72,2350
1758486825983277635,9898,8249,127.72,5320
1758486825983284338,9898,8402,127.72,2610
1758486825983809303,9900,6761,127.72,10
1758486825984191272,9901,7283,127.72,7800
1758486825984209225,9901,7289,127.72,7310
1758486825984212373,9901,7496,127.72,1100
1758486825984562040,9903,7508,127.72,10
1758486825984971787,9904,7628,127.72,6850
1758486825984976240,9904,7754,127.72,4140
1758486825984980795,9904,8402,127.72,1920
1758486825984984778,9904,6761,127.72,550
1758486825984989120,9904,7496,127.72,640
1758486825984993537,9904,7508,127.72,1140
1758486825984997977,9904,6797,127.73,970
1758486825985331166,9906,6803,127.73,10
1758486825985674360,9907,6809,127.73,12040
1758486825985996836,9909,6815,127.73,10
1758486825986952641,9910,6827,127.73,12040
1758486825987216229,9912,6833,127.73,10
1758486825987519778,9913,6887,127.73,12580
1758486825987524265,9913,6899,127.73,3740
1758486825987834807,9915,6905,127.73,10
1758486825988220337,9916,6935,127.73,11330
1758486825988224735,9916,6947,127.73,4990
1758486825988572546,9918,6959,127.73,10
1758486825988934959,9919,6965,127.73,7230
1758486825988939430,9919,6971,127.73,9670
1758486825989303177,9921,6977,127.73,10
1758486825989679416,9922,6989,127.73,13170
1758486825989682696,9922,7016,127.73,3730
1758486825990023541,9924,7022,127.73,10
1758486825990344455,9925,7028,127.73,10440
1758486825990348158,9925,7034,127.73,4140
1758486825990641051,9927,7040,127.73,10
1758486825990920126,9928,7046,127.73,14580
1758486825991223637,9930,7052,127.73,10
1758486825991493034,9931,7079,127.73,9200
1758486825991767807,9933,7085,127.73,10
1758486825992053878,9934,7109,127.73,9200
1758486825992347877,9936,7121,127.73,10
1758486825992614883,9937,7127,127.73,9770
1758486825992891538,9939,7139,127.73,10
1758486825993152796,9940,7145,127.73,9770
1758486825993620077,9942,7151,127.73,10
1758486825993950662,9943,7157,127.73,10290
1758486825994267334,9945,7163,127.73,10
1758486825994566507,9946,7193,127.73,10290
1758486825994847484,9948,7199,127.73,10
1758486825995106782,9949,7205,127.73,7790
1758486825995370537,9951,7211,127.73,10
1758486825995631238,9952,7217,127.73,7790
1758486825995901143,9954,7223,127.73,10
1758486825996337477,9955,7229,127.73,8730
1758486825996340163,9955,7235,127.73,1030
1758486825996619079,9957,7241,127.73,10
1758486825996879320,9958,7247,127.73,9760
1758486825997144938,9960,7259,127.73,10
1758486825997658214,9961,7295,127.73,8960
1758486825997930925,9963,7307,127.73,10
1758486825998189895,9964,7319,127.73,8960
1758486825998468920,9966,7325,127.73,10
1758486825998953170,9967,7331,127.73,12060
1758486825999420654,9969,7337,127.73,10
1758486826027950102,9970,7343,127.73,12060
1758486826028649716,9972,7349,127.73,10
1758486826029109867,9973,7355,127.73,14690
1758486826029115355,9973,7361,127.73,3090
1758486826029604079,9975,7367,127.73,10
1758486826030020624,9976,7373,127.73,12630
1758486826030026536,9976,7391,127.73,5150
1758486826030486211,9978,7397,127.73,10
1758486826031081060,9979,7412,127.73,7630
1758486826031715754,9981,7418,127.73,10
1758486826032283836,9982,7424,127.73,7630
1758486826032888713,9984,7430,127.73,10
1758486826033482350,9985,7454,127.73,15410
1758486826034081123,9987,7460,127.73,10
1758486826034623040,9988,7466,127.73,14800
1758486826034630451,9988,7517,127.73,610
1758486826035228076,9990,7607,127.73,10
1758486826035800136,9991,7613,127.73,10350
1758486826035807624,9991,7658,127.73,4640
1758486826036418848,9993,7664,127.73,10
1758486826036993319,9994,7670,127.73,9410
1758486826037001071,9994,7676,127.73,5580
1758486826037612928,9996,7682,127.73,10
1758486826038212988,9997,7688,127.73,7520
1758486826038820275,9999,7694,127.73,10
1758486826039363963,10000,7706,127.73,7520
1758486826039990940,10002,7712,127.73,10
1758486826040525331,10003,7724,127.73,15030
1758486826040529426,10003,7739,127.73,2930
1758486826040829138,10005,7760,127.73,10
1758486826041121113,10006,7766,127.73,12480
1758486826041124704,10006,7772,127.73,5480
1758486826041419613,10008,7778,127.73,10
1758486826041753517,10009,7784,127.73,13490
1758486826042229506,10011,7790,127.73,10
1758486826042715344,10012,7796,127.73,6860
1758486826042721260,10012,7802,127.73,6630
1758486826043130556,10014,7808,127.73,10
1758486826043525953,10015,7814,127.73,7020
1758486826043530489,10015,7820,127.73,3880
1758486826043903955,10017,7826,127.73,10
1758486826044197426,10018,7832,127.73,10510
1758486826044200331,10018,7838,127.73,390
1758486826044508113,10020,7844,127.73,10
1758486826044798825,10021,7850,127.73,8390
1758486826044803072,10021,7856,127.73,7480
1758486826045113371,10023,7862,127.73,10
1758486826045445042,10024,7904,127.73,15870
1758486826045750526,10026,7910,127.73,10
1758486826046039444,10027,7916,127.73,9560
1758486826046350546,10029,7922,127.73,10
1758486826046654454,10030,7928,127.73,9560
1758486826046958772,10032,7934,127.73,10
1758486826047247968,10033,7952,127.73,14160
1758486826047252061,10033,7958,127.73,910
1758486826047588403,10035,7964,127.73,10
1758486826047882775,10036,7982,127.73,14430
1758486826047886580,10036,7988,127.73,640
1758486826048235324,10038,7994,127.73,10
1758486826048550309,10039,8024,127.73,6810
1758486826048883754,10041,8030,127.73,10
1758486826049180649,10042,8036,127.73,6810
1758486826049522305,10044,8042,127.73,10
1758486826049852467,10045,8048,127.73,16910
1758486826050206014,10047,8078,127.73,10
1758486826050540857,10048,8084,127.73,12400
1758486826050545807,10048,8090,127.73,4510
1758486826050892415,10050,8096,127.73,10
1758486826051208666,10051,8135,127.73,11970
1758486826051585407,10053,8141,127.73,10
1758486826051878339,10054,8147,127.73,11970
1758486826052166100,10056,8159,127.73,10
1758486826052458287,10057,8165,127.73,11540
1758486826052462189,10057,8171,127.73,2810
1758486826052792540,10059,8177,127.73,10
1758486826053094829,10060,8189,127.73,14350
1758486826053413579,10062,8195,127.73,10
1758486826053706479,10063,8201,127.73,9100
1758486826054067487,10065,8231,127.73,10
1758486826054372318,10066,8279,127.73,9100
1758486826054680061,10068,8285,127.73,10
1758486826054963614,10069,8291,127.73,14860
1758486826055266477,10071,8297,127.73,10
1758486826055787808,10072,8303,127.73,14860
1758486826056088856,10074,8309,127.73,10
1758486826056379820,10075,8324,127.73,15760
1758486826056383620,10075,8330,127.73,300
1758486826056689882,10077,8342,127.73,10
1758486826057293776,10078,8354,127.73,16060
1758486826057578480,10080,8360,127.73,10
1758486826057891258,10081,8366,127.73,12290
1758486826058193370,10083,8372,127.73,10
1758486826058672937,10084,8378,127.73,6320
1758486826058676651,10084,8390,127.73,5970
1758486826058964991,10086,8414,127.73,10
1758486826059324957,10087,8420,127.73,7300
1758486826059330473,10087,8426,127.73,6810
1758486826059821137,10089,8432,127.73,10
1758486826086581002,10090,8438,127.73,14110
1758486826087160952,10092,8444,127.73,10
1758486826087598002,10093,8450,127.73,12070
1758486826088052040,10095,8456,127.73,10
1758486826088511878,10096,8462,127.73,8470
1758486826088517907,10096,6797,127.73,3600
1758486826088971986,10098,6803,127.73,10
1758486826089399396,10099,6809,127.73,4600
1758486826089405498,10099,6815,127.73,6780
1758486826089410721,10099,6827,127.73,750
1758486826089416268,10099,6833,127.73,5470
1758486826089856876,10101,6899,127.73,10
1758486826090287411,10102,6905,127.73,11620
1758486826090292933,10102,6947,127.73,5980
1758486826090730671,10104,6959,127.73,10
1758486826091158410,10105,6971,127.73,7380
1758486826091163969,10105,6977,127.73,5220
1758486826091596955,10107,7016,127.73,10
1758486826094812209,10108,7022,127.73,11540
1758486826094817857,10108,7034,127.73,1060
1758486826095240982,10110,7040,127.73,10
1758486826095615879,10111,7046,127.73,2300
1758486826095620940,10111,7052,127.73,14640
1758486826096031039,10113,7079,127.73,10
1758486826096443959,10114,7085,127.73,9900
1758486826096449101,10114,7109,127.73,1780
1758486826096453763,10114,7121,127.73,5260
1758486826096859188,10116,7127,127.73,10
1758486826097253212,10117,7139,127.73,14040
1758486826097258114,10117,7145,127.73,2390
1758486826097668609,10119,7151,127.73,10
1758486826098074416,10120,7157,127.73,4110
1758486826098080705,10120,7163,127.73,9580
1758486826098085648,10120,7193,127.73,2740
1758486826098517304,10122,7199,127.73,10
1758486826098911438,10123,7205,127.73,8490
1758486826098916930,10123,7211,127.73,3010
1758486826099348573,10125,7217,127.73,10
1758486826099788265,10126,7223,127.73,11270
1758486826099793581,10126,7235,127.73,230
1758486826100212176,10128,7241,127.73,10
1758486826100635155,10129,7247,127.73,9040
1758486826100640517,10129,7259,127.73,180
1758486826101076748,10131,7295,127.73,10
1758486826102213011,10132,7307,127.73,9220
1758486826102558948,10134,7319,127.73,10
1758486826103055588,10135,7325,127.73,8680
1758486826103061369,10135,7331,127.73,670
1758486826103067365,10135,7337,127.73,2090
1758486826103549251,10137,7343,127.73,10
1758486826103959477,10138,7349,127.73,11440
1758486826104370094,10140,7361,127.73,10
1758486826104703990,10141,7367,127.73,15400
1758486826104708785,10141,7391,127.73,1350
1758486826105025586,10143,7397,127.73,10
1758486826105325298,10144,7412,127.73,5530
1758486826105327836,10144,7418,127.73,8170
1758486826105332300,10144,7424,127.73,3050
1758486826105670308,10146,7430,127.73,10
1758486826105976580,10147,7454,127.73,2480
1758486826105979451,10147,7460,127.73,6710
1758486826106301367,10149,7517,127.73,10
1758486826106587427,10150,7607,127.73,9190
1758486826106898289,10152,7658,127.73,10
1758486826107193350,10153,7664,127.73,11320
1758486826107197490,10153,7676,127.73,1610
1758486826107505149,10155,7682,127.73,10
1758486826107779588,10156,7688,127.73,8190
1758486826107785283,10156,7694,127.73,4740
1758486826108234094,10158,7706,127.73,10
1758486826108543864,10159,7712,127.73,13450
1758486826108546891,10159,7739,127.73,3040
1758486826108855472,10161,7760,127.73,10
1758486826109171475,10162,7772,127.73,8450
1758486826109176068,10162,7778,127.73,8040
1758486826109727481,10164,7784,127.73,10
1758486826110034266,10165,7790,127.73,10770
1758486826110355968,10167,7802,127.73,10
1758486826110673663,10168,7808,127.73,10770
1758486826111085675,10170,7820,127.73,10
1758486826111443345,10171,7826,127.73,11980
1758486826111448855,10171,7838,127.73,2440
1758486826111789888,10173,7844,127.73,10
1758486826112134106,10174,7856,127.73,7530
1758486826112138422,10174,7862,127.73,6890
1758486826112521477,10176,7904,127.73,10
1758486826112846641,10177,7910,127.73,9410
1758486826113178618,10179,7916,127.73,10
1758486826113523500,10180,7922,127.73,9410
1758486826113879505,10182,7928,127.73,10
1758486826114220478,10183,7934,127.73,7690
1758486826114574860,10185,7958,127.73,10
1758486826114891330,10186,7964,127.73,7690
1758486826115173186,10188,7988,127.73,10
1758486826115456851,10189,7994,127.73,16340
1758486826115771682,10191,8024,127.73,10
1758486826116084865,10192,8030,127.73,12840
1758486826116087558,10192,8036,127.73,3500
1758486826116373013,10194,8042,127.73,10
1758486826116632713,10195,8048,127.73,1580
1758486826116635367,10195,8078,127.73,5980
1758486826116917232,10197,8090,127.73,10
1758486826117609960,10198,8096,127.73,7560
1758486826117865658,10200,8135,127.73,10
1758486826118135387,10201,8141,127.73,9540
1758486826118137919,10201,8147,127.73,200
1758486826118410818,10203,8159,127.73,10
1758486826118931561,10204,8171,127.73,9740
1758486826119234122,10206,8177,127.73,10
1758486826119564484,10207,8189,127.73,4550
1758486826119567453,10207,8195,127.73,12560
1758486826138547708,10209,8201,127.73,10
1758486826139046933,10210,8231,127.73,15930
1758486826139052583,10210,8279,127.73,1180
1758486826139538770,10212,8285,127.73,10
1758486826139997319,10213,8291,127.73,3100
1758486826140003359,10213,8297,127.73,7590
1758486826140477486,10215,8303,127.73,10
1758486826140945980,10216,8309,127.73,10690
1758486826141418935,10218,8330,127.73,10
1758486826141891198,10219,8342,127.73,7510
1758486826141899052,10219,8354,127.73,2040
1758486826141904693,10219,8360,127.73,9050
1758486826142411803,10221,8366,127.73,10
1758486826142882481,10222,8372,127.73,8080
1758486826142889525,10222,8390,127.73,1450
1758486826142895682,10222,8414,127.73,9070
1758486826143410128,10224,8426,127.73,10
1758486826143867682,10225,8432,127.73,8370
1758486826143873677,10225,8438,127.73,1500
1758486826143879604,10225,8444,127.73,8810
1758486826144354317,10227,8450,127.73,10
1758486826144834948,10228,8456,127.73,13870
1758486826144840963,10228,6797,127.73,4810
1758486826145339645,10230,6803,127.73,10
1758486826145832966,10231,6833,127.73,5860
1758486826145839000,10231,6899,127.73,3840
1758486826146347932,10233,6947,127.73,10
1758486826146852726,10234,6959,127.73,7280
1758486826146859198,10234,6977,127.73,2420
1758486826147365625,10236,7016,127.73,10
1758486826147847636,10237,7034,127.73,6830
1758486826148355517,10239,7040,127.73,10
1758486826148844720,10240,7052,127.73,4230
1758486826148850673,10240,7079,127.73,2600
1758486826149352529,10242,7121,127.73,10
1758486826149849610,10243,7127,127.73,5730
1758486826149855678,10243,7145,127.73,1540
1758486826149862272,10243,7151,127.73,7950
1758486826150395144,10245,7193,127.73,10
1758486826150880508,10246,7199,127.73,15150
1758486826150886649,10246,7211,127.73,70
1758486826151419034,10248,7217,127.73,10
1758486826151919521,10249,7235,127.73,5820
1758486826151926634,10249,7241,127.73,6190
1758486826152459166,10251,7259,127.73,10
1758486826152751397,10252,7295,127.73,2510
1758486826152754995,10252,7307,127.73,2950
1758486826152759494,10252,7319,127.73,3020
1758486826152763008,10252,7337,127.73,3530
1758486826153063286,10254,7343,127.73,10
1758486826153352926,10255,7349,127.73,4150
1758486826153357348,10255,7361,127.73,3430
1758486826153659168,10257,7391,127.73,10
1758486826154140465,10258,7397,127.73,7580
1758486826154669629,10260,7424,127.73,10
1758486826155017840,10261,7430,127.73,6400
1758486826155023060,10261,7460,127.73,8500
1758486826155028068,10261,7517,127.73,350
1758486826155406881,10263,7607,127.73,10
1758486826155790295,10264,7658,127.73,13050
1758486826155794864,10264,7676,127.73,2200
1758486826156112094,10266,7682,127.73,10
1758486826156417819,10267,7694,127.73,6700
1758486826156735401,10269,7706,127.73,10
1758486826157033975,10270,7739,127.73,6700
1758486826157333951,10272,7760,127.73,10
1758486826157770376,10273,7778,127.73,2370
1758486826157773289,10273,7784,127.73,5230
1758486826157779820,10273,7790,127.73,3960
1758486826157782424,10273,7802,127.73,3800
1758486826157786379,10273,7808,127.73,1940
1758486826158106840,10275,7820,127.73,10
1758486826158422103,10276,7838,127.73,9020
1758486826158425785,10276,7844,127.73,8280
1758486826158718825,10278,7862,127.73,10
1758486826159293612,10279,7904,127.73,690
1758486826159298172,10279,7910,127.73,6390
1758486826159302595,10279,7916,127.73,980
1758486826159635618,10281,7922,127.73,10
1758486826159980704,10282,7928,127.73,5190
1758486826159983645,10282,7934,127.73,2870
1758486826160341135,10284,7958,127.73,10
1758486826160809311,10285,7964,127.73,4930
1758486826160813060,10285,7988,127.73,2990
1758486826161140358,10287,7994,127.73,10
1758486826161442557,10288,8024,127.73,6160
1758486826161446419,10288,8036,127.73,1760
1758486826161735194,10290,8042,127.73,10
1758486826162111529,10291,8078,127.73,8090
1758486826162115233,10291,8090,127.73,440
1758486826162426656,10293,8096,127.73,10
1758486826162709943,10294,8135,127.73,5460
1758486826162713468,10294,8147,127.73,1630
1758486826162716528,10294,8159,127.73,1440
1758486826163450512,10296,8171,127.73,10
1758486826163723775,10297,8177,127.73,10630
1758486826163727337,10297,8195,127.73,3220
1758486826163730467,10297,8201,127.73,4590
1758486826164050224,10299,8279,127.73,10
1758486826164352740,10300,8285,127.73,9110
1758486826164356614,10300,8297,127.73,4090
1758486826164360405,10300,8303,127.73,3890
1758486826164364200,10300,8309,127.73,1350
1758486826164762507,10302,8330,127.73,10
1758486826165073125,10303,8360,127.73,4100
1758486826165077010,10303,8366,127.73,670
1758486826165080825,10303,8414,127.73,5630
1758486826165084439,10303,8426,127.73,4670
1758486826165402099,10305,8444,127.73,10
1758486826165704672,10306,8450,127.73,80
1758486826165708478,10306,6797,127.73,4690
1758486826165712315,10306,6803,127.73,10300
1758486826166121238,10308,6899,127.73,10
1758486826166396173,10309,6947,127.73,2520
1758486826166399740,10309,6977,127.73,1350
1758486826166403143,10309,7016,127.73,12560
1758486826166676642,10311,7034,127.73,10
1758486826166936954,10312,7040,127.73,16430
1758486826167571858,10314,7079,127.73,10
1758486826167842103,10315,7121,127.73,8110
1758486826167845519,10315,7151,127.73,3220
1758486826168152364,10317,7193,127.73,10
1758486826168451159,10318,7211,127.73,7650
1758486826168454906,10318,7217,127.73,3610
1758486826168458582,10318,7241,127.73,70
1758486826169058495,10320,7259,127.73,10
1758486826196486921,10321,7337,127.73,7360
1758486826196989267,10321,7343,127.73,3200
1758486826198243093,10323,7361,127.73,10
1758486826199376779,10324,7391,127.73,500
1758486826199402533,10324,7397,127.73,9080
1758486826199416311,10324,7424,127.73,980
1758486826200547881,10326,7517,127.73,10
1758486826201600847,10327,7607,127.73,8520
1758486826201612982,10327,7676,127.73,750
1758486826202699827,10329,7682,127.73,10
1758486826203880683,10330,7694,127.73,7130
1758486826203892562,10330,7706,127.73,2140
1758486826204632773,10332,7739,127.73,10
1758486826205313899,10333,7760,127.73,12380
1758486826206022580,10335,7808,127.73,10
1758486826206705067,10336,7820,127.73,2710
1758486826206713242,10336,7844,127.73,1330
1758486826206721257,10336,7862,127.73,5900
1758486826206729067,10336,7916,127.73,2440
1758486826207430127,10338,7922,127.73,10
1758486826208120750,10339,7934,127.73,1760
1758486826208129299,10339,7958,127.73,11520
1758486826208854308,10341,7988,127.73,10
1758486826209566738,10342,7994,127.73,950
1758486826209576350,10342,8036,127.73,1540
1758486826209584467,10342,8042,127.73,10790
1758486826210317238,10344,8090,127.73,10
1758486826210998853,10345,8096,127.73,8430
1758486826211008990,10345,8159,127.73,5860
1758486826211726927,10347,8171,127.73,10
1758486826212431029,10348,8201,127.73,750
1758486826212440167,10348,8279,127.73,8070
1758486826212448109,10348,8309,127.73,1260
1758486826212456096,10348,8330,127.73,4210
1758486826213189469,10350,8426,127.73,10
1758486826213890237,10351,8444,127.73,1280
1758486826213898500,10351,6803,127.73,200
1758486826213906263,10351,6899,127.73,7280
1758486826213914552,10351,7016,127.73,800
1758486826214361356,10353,7034,127.73,10
1758486826214731774,10354,7040,127.73,1600
1758486826214734832,10354,7079,127.73,4850
1758486826214739496,10354,7151,127.73,2040
1758486826214744760,10354,7193,127.73,1070
1758486826215119412,10356,7241,127.73,10
1758486826215520348,10357,7259,127.73,6690
1758486826215525148,10357,7343,127.73,1270
1758486826215529731,10357,7361,127.73,1200
1758486826215532781,10357,7424,127.73,4070
1758486826215537490,10357,7517,127.73,5060
1758486826215945528,10359,7676,127.73,10
1758486826216349848,10360,7682,127.73,10320
1758486826216353407,10360,7706,127.73,7510
1758486826216359270,10360,7739,127.73,460
1758486826216735894,10362,7760,127.73,10
1758486826217111330,10363,7808,127.73,1450
1758486826217114720,10363,7916,127.73,2830
1758486826217119891,10363,7922,127.73,4170
1758486826217515415,10365,7958,127.73,10
1758486826217881048,10366,7988,127.73,8450
1758486826218251714,10368,8042,127.73,10
1758486826218633989,10369,8090,127.73,2520
1758486826218637116,10369,8159,127.73,7560
1758486826218641607,10369,8171,127.73,2450
1758486826218647393,10369,8330,127.73,5980
1758486826219047494,10371,8426,127.73,10
1758486826219446400,10372,7016,127.73,1150
1758486826219449637,10372,7034,127.73,1920
1758486826219453056,10372,7193,127.73,2810
1758486826219457793,10372,7241,127.73,7480
1758486826219462873,10372,7517,127.73,5150
1758486826219867420,10374,7676,127.73,10
1758486826220277504,10375,7739,127.73,1390
1758486826220282029,10375,7760,127.73,3370
1758486826220285288,10375,7922,127.73,1740
1758486826220674756,10377,7958,127.73,10
1758486826221085418,10378,7988,127.73,2960
