ts_ns,side,price,qty
1758411731103077319,BUY,127.47,10
1758411731103077319,BUY,127.468,4916
1758411731103077319,BUY,127.465,4831
1758411731103077319,BUY,127.463,10
1758411731103077319,BUY,127.463,4984
1758411731103077319,BUY,127.462,5061
1758411731103077319,BUY,127.461,10
1758411731103077319,BUY,127.46,5057
1758411731103077319,BUY,127.46,5046
1758411731103077319,BUY,127.453,5035
1758411731103077319,BUY,127.451,5023
1758411731103077319,BUY,127.45,10
1758411731103077319,BUY,127.45,10
1758411731103077319,BUY,127.447,10
1758411731103077319,BUY,127.44,5005
1758411731103077319,BUY,127.44,4935
1758411731103077319,BUY,127.437,5020
1758411731103077319,BUY,127.435,10
1758411731103077319,BUY,127.43,10
1758411731103077319,BUY,127.425,5128
1758411731103077319,BUY,127.422,10
1758411731103077319,BUY,127.42,5049
1758411731103077319,BUY,127.418,10
1758411731103077319,BUY,127.412,4951
1758411731103077319,BUY,127.408,5066
1758411731103077319,SELL,127.5,5041
1758411731103077319,SELL,127.5,4924
1758411731103077319,SELL,127.5,5022
1758411731103077319,SELL,127.504,5042
1758411731103077319,SELL,127.506,5098
1758411731103077319,SELL,127.511,5123
1758411731103077319,SELL,127.512,4869
1758411731103077319,SELL,127.515,5052
1758411731103077319,SELL,127.517,4981
1758411731103077319,SELL,127.521,5007
1758411731103077319,SELL,127.53,5014
1758411731103077319,SELL,127.53,4826
1758411731103077319,SELL,127.536,5097
1758411731103077319,SELL,127.546,5045
1758411731103077319,SELL,127.56,4968
1758411731103077319,SELL,127.613,5036
1758411731103399991,BUY,127.494,10
1758411731103399991,BUY,127.484,5042
1758411731103399991,BUY,127.472,216
1758411731103399991,BUY,127.47,10
1758411731103399991,BUY,127.47,10
1758411731103399991,BUY,127.468,4916
1758411731103399991,BUY,127.465,4831
1758411731103399991,BUY,127.463,10
1758411731103399991,BUY,127.463,4984
1758411731103399991,BUY,127.462,5061
1758411731103399991,BUY,127.461,10
1758411731103399991,BUY,127.46,5057
1758411731103399991,BUY,127.46,5046
1758411731103399991,BUY,127.453,5035
1758411731103399991,BUY,127.451,5023
1758411731103399991,BUY,127.45,10
1758411731103399991,BUY,127.45,10
1758411731103399991,BUY,127.447,10
1758411731103399991,BUY,127.44,5005
1758411731103399991,BUY,127.44,4935
1758411731103399991,BUY,127.437,5020
1758411731103399991,BUY,127.435,10
1758411731103399991,BUY,127.43,10
1758411731103399991,BUY,127.425,5128
1758411731103399991,BUY,127.422,10
1758411731103399991,BUY,127.42,5049
1758411731103399991,BUY,127.418,10
1758411731103399991,BUY,127.412,4951
1758411731103399991,BUY,127.408,5066
1758411731103399991,SELL,127.5,5041
1758411731103399991,SELL,127.5,4924
1758411731103399991,SELL,127.5,5022
1758411731103399991,SELL,127.504,5042
1758411731103399991,SELL,127.506,5098
1758411731103399991,SELL,127.511,5123
1758411731103399991,SELL,127.512,4869
1758411731103399991,SELL,127.515,5052
1758411731103399991,SELL,127.517,4981
1758411731103399991,SELL,127.521,5007
1758411731103399991,SELL,127.53,5014
1758411731103399991,SELL,127.53,4826
1758411731103399991,SELL,127.536,5097
1758411731103399991,SELL,127.546,5045
1758411731103399991,SELL,127.56,4968
1758411731103399991,SELL,127.613,5036
1758411731103930505,BUY,127.494,10
1758411731103930505,BUY,127.484,5042
1758411731103930505,BUY,127.472,216
1758411731103930505,BUY,127.47,10
1758411731103930505,BUY,127.47,10
1758411731103930505,BUY,127.468,4916
1758411731103930505,BUY,127.465,4831
1758411731103930505,BUY,127.463,10
1758411731103930505,BUY,127.463,4984
1758411731103930505,BUY,127.462,5061
1758411731103930505,BUY,127.461,10
1758411731103930505,BUY,127.46,5057
1758411731103930505,BUY,127.46,5046
1758411731103930505,BUY,127.453,5035
1758411731103930505,BUY,127.451,5023
1758411731103930505,BUY,127.45,10
1758411731103930505,BUY,127.45,10
1758411731103930505,BUY,127.447,10
1758411731103930505,BUY,127.44,5005
1758411731103930505,BUY,127.44,4935
1758411731103930505,BUY,127.437,5020
1758411731103930505,BUY,127.435,10
1758411731103930505,BUY,127.43,10
1758411731103930505,BUY,127.425,5128
1758411731103930505,BUY,127.422,10
1758411731103930505,BUY,127.42,5049
1758411731103930505,BUY,127.418,10
1758411731103930505,BUY,127.412,4951
1758411731103930505,BUY,127.408,5066
1758411731103930505,SELL,127.5,4906
1758411731103930505,SELL,127.5,5022
1758411731103930505,SELL,127.504,5042
1758411731103930505,SELL,127.506,5098
1758411731103930505,SELL,127.511,5123
1758411731103930505,SELL,127.512,4869
1758411731103930505,SELL,127.515,5052
1758411731103930505,SELL,127.517,4981
1758411731103930505,SELL,127.521,5007
1758411731103930505,SELL,127.53,5014
1758411731103930505,SELL,127.53,4826
1758411731103930505,SELL,127.536,5097
1758411731103930505,SELL,127.546,5045
1758411731103930505,SELL,127.56,4968
1758411731103930505,SELL,127.613,5036
1758411731104250596,BUY,127.494,10
1758411731104250596,BUY,127.484,5042
1758411731104250596,BUY,127.472,216
1758411731104250596,BUY,127.47,10
1758411731104250596,BUY,127.47,10
1758411731104250596,BUY,127.468,4916
1758411731104250596,BUY,127.465,4831
1758411731104250596,BUY,127.463,10
1758411731104250596,BUY,127.463,4984
1758411731104250596,BUY,127.462,5061
1758411731104250596,BUY,127.461,10
1758411731104250596,BUY,127.46,5057
1758411731104250596,BUY,127.46,5046
1758411731104250596,BUY,127.453,5035
1758411731104250596,BUY,127.451,5023
1758411731104250596,BUY,127.45,10
1758411731104250596,BUY,127.45,10
1758411731104250596,BUY,127.447,10
1758411731104250596,BUY,127.44,5005
1758411731104250596,BUY,127.44,4935
1758411731104250596,BUY,127.437,5020
1758411731104250596,BUY,127.435,10
1758411731104250596,BUY,127.43,10
1758411731104250596,BUY,127.425,5128
1758411731104250596,BUY,127.422,10
1758411731104250596,BUY,127.42,5049
1758411731104250596,BUY,127.418,10
1758411731104250596,BUY,127.412,4951
1758411731104250596,BUY,127.408,5066
1758411731104250596,SELL,127.5,4906
1758411731104250596,SELL,127.5,5022
1758411731104250596,SELL,127.504,5042
1758411731104250596,SELL,127.506,5098
1758411731104250596,SELL,127.511,5123
1758411731104250596,SELL,127.512,4869
1758411731104250596,SELL,127.515,5052
1758411731104250596,SELL,127.517,4981
1758411731104250596,SELL,127.521,5007
1758411731104250596,SELL,127.529,5059
1758411731104250596,SELL,127.53,5014
1758411731104250596,SELL,127.53,4826
1758411731104250596,SELL,127.536,5097
1758411731104250596,SELL,127.546,5045
1758411731104250596,SELL,127.56,4968
1758411731104250596,SELL,127.613,5036
1758411731104622947,BUY,127.494,10
1758411731104622947,BUY,127.484,5042
1758411731104622947,BUY,127.472,216
1758411731104622947,BUY,127.47,10
1758411731104622947,BUY,127.47,10
1758411731104622947,BUY,127.468,4916
1758411731104622947,BUY,127.465,4831
1758411731104622947,BUY,127.463,10
1758411731104622947,BUY,127.463,4984
1758411731104622947,BUY,127.462,5061
1758411731104622947,BUY,127.461,10
1758411731104622947,BUY,127.46,5057
1758411731104622947,BUY,127.46,5046
1758411731104622947,BUY,127.453,5035
1758411731104622947,BUY,127.451,5023
1758411731104622947,BUY,127.45,10
1758411731104622947,BUY,127.45,10
1758411731104622947,BUY,127.447,10
1758411731104622947,BUY,127.44,5005
1758411731104622947,BUY,127.44,4935
1758411731104622947,BUY,127.437,5020
1758411731104622947,BUY,127.435,10
1758411731104622947,BUY,127.43,10
1758411731104622947,BUY,127.425,5128
1758411731104622947,BUY,127.422,10
1758411731104622947,BUY,127.42,5049
1758411731104622947,BUY,127.418,10
1758411731104622947,BUY,127.412,4951
1758411731104622947,BUY,127.408,5066
1758411731104622947,SELL,127.5,4896
1758411731104622947,SELL,127.5,5022
1758411731104622947,SELL,127.504,5042
1758411731104622947,SELL,127.506,5098
1758411731104622947,SELL,127.511,5123
1758411731104622947,SELL,127.512,4869
1758411731104622947,SELL,127.515,5052
1758411731104622947,SELL,127.517,4981
1758411731104622947,SELL,127.521,5007
1758411731104622947,SELL,127.529,5059
1758411731104622947,SELL,127.53,5014
1758411731104622947,SELL,127.53,4826
1758411731104622947,SELL,127.536,5097
1758411731104622947,SELL,127.546,5045
1758411731104622947,SELL,127.56,4968
1758411731104622947,SELL,127.613,5036
1758411731104962402,BUY,127.494,10
1758411731104962402,BUY,127.484,5042
1758411731104962402,BUY,127.472,216
1758411731104962402,BUY,127.47,10
1758411731104962402,BUY,127.47,10
1758411731104962402,BUY,127.468,4916
1758411731104962402,BUY,127.465,4831
1758411731104962402,BUY,127.463,10
1758411731104962402,BUY,127.463,4984
1758411731104962402,BUY,127.462,5061
1758411731104962402,BUY,127.461,10
1758411731104962402,BUY,127.46,5057
1758411731104962402,BUY,127.46,5046
1758411731104962402,BUY,127.453,5035
1758411731104962402,BUY,127.451,5023
1758411731104962402,BUY,127.45,10
1758411731104962402,BUY,127.45,10
1758411731104962402,BUY,127.447,10
1758411731104962402,BUY,127.44,5005
1758411731104962402,BUY,127.44,4935
1758411731104962402,BUY,127.437,5020
1758411731104962402,BUY,127.435,10
1758411731104962402,BUY,127.43,10
1758411731104962402,BUY,127.425,5128
1758411731104962402,BUY,127.422,10
1758411731104962402,BUY,127.42,5049
1758411731104962402,BUY,127.418,10
1758411731104962402,BUY,127.412,4951
1758411731104962402,BUY,127.408,5066
1758411731104962402,SELL,127.5,4896
1758411731104962402,SELL,127.5,5022
1758411731104962402,SELL,127.504,5042
1758411731104962402,SELL,127.506,5098
1758411731104962402,SELL,127.511,5123
1758411731104962402,SELL,127.512,4869
1758411731104962402,SELL,127.515,5052
1758411731104962402,SELL,127.517,4981
1758411731104962402,SELL,127.521,5007
1758411731104962402,SELL,127.529,5059
1758411731104962402,SELL,127.53,5014
1758411731104962402,SELL,127.53,4826
1758411731104962402,SELL,127.536,5097
1758411731104962402,SELL,127.546,5045
1758411731104962402,SELL,127.56,4968
1758411731104962402,SELL,127.613,5036
1758411731105305700,BUY,127.497,5011
1758411731105305700,BUY,127.494,10
1758411731105305700,BUY,127.484,5042
1758411731105305700,BUY,127.472,216
1758411731105305700,BUY,127.47,10
1758411731105305700,BUY,127.47,10
1758411731105305700,BUY,127.468,4916
1758411731105305700,BUY,127.465,4831
1758411731105305700,BUY,127.463,10
1758411731105305700,BUY,127.463,4984
1758411731105305700,BUY,127.462,5061
1758411731105305700,BUY,127.461,10
1758411731105305700,BUY,127.46,5057
1758411731105305700,BUY,127.46,5046
1758411731105305700,BUY,127.453,5035
1758411731105305700,BUY,127.451,5023
1758411731105305700,BUY,127.45,10
1758411731105305700,BUY,127.45,10
1758411731105305700,BUY,127.447,10
1758411731105305700,BUY,127.44,5005
1758411731105305700,BUY,127.44,4935
1758411731105305700,BUY,127.437,5020
1758411731105305700,BUY,127.435,10
1758411731105305700,BUY,127.43,10
1758411731105305700,BUY,127.425,5128
1758411731105305700,BUY,127.422,10
1758411731105305700,BUY,127.42,5049
1758411731105305700,BUY,127.418,10
1758411731105305700,BUY,127.412,4951
1758411731105305700,BUY,127.408,5066
1758411731105305700,SELL,127.5,4896
1758411731105305700,SELL,127.5,5022
1758411731105305700,SELL,127.504,5042
1758411731105305700,SELL,127.506,5098
1758411731105305700,SELL,127.511,5123
1758411731105305700,SELL,127.512,4869
1758411731105305700,SELL,127.515,5052
1758411731105305700,SELL,127.517,4981
1758411731105305700,SELL,127.521,5007
1758411731105305700,SELL,127.529,5059
1758411731105305700,SELL,127.53,5014
1758411731105305700,SELL,127.53,4826
1758411731105305700,SELL,127.536,5097
1758411731105305700,SELL,127.546,5045
1758411731105305700,SELL,127.56,4968
1758411731105305700,SELL,127.613,5036
1758411731105880222,BUY,127.497,5011
1758411731105880222,BUY,127.494,10
1758411731105880222,BUY,127.484,5042
1758411731105880222,BUY,127.472,216
1758411731105880222,BUY,127.47,10
1758411731105880222,BUY,127.47,10
1758411731105880222,BUY,127.468,4916
1758411731105880222,BUY,127.465,4831
1758411731105880222,BUY,127.463,10
1758411731105880222,BUY,127.463,4984
1758411731105880222,BUY,127.462,5061
1758411731105880222,BUY,127.461,10
1758411731105880222,BUY,127.46,5057
1758411731105880222,BUY,127.46,5046
1758411731105880222,BUY,127.453,5035
1758411731105880222,BUY,127.451,5023
1758411731105880222,BUY,127.45,10
1758411731105880222,BUY,127.45,10
1758411731105880222,BUY,127.447,10
1758411731105880222,BUY,127.44,5005
1758411731105880222,BUY,127.44,4935
1758411731105880222,BUY,127.437,5020
1758411731105880222,BUY,127.435,10
1758411731105880222,BUY,127.43,10
1758411731105880222,BUY,127.425,5128
1758411731105880222,BUY,127.422,10
1758411731105880222,BUY,127.42,5049
1758411731105880222,BUY,127.418,10
1758411731105880222,BUY,127.412,4951
1758411731105880222,BUY,127.408,5066
1758411731105880222,SELL,127.5,4896
1758411731105880222,SELL,127.5,5022
1758411731105880222,SELL,127.504,5042
1758411731105880222,SELL,127.506,5098
1758411731105880222,SELL,127.511,5123
1758411731105880222,SELL,127.512,4869
1758411731105880222,SELL,127.515,5052
1758411731105880222,SELL,127.517,4981
1758411731105880222,SELL,127.517,5011
1758411731105880222,SELL,127.521,5007
1758411731105880222,SELL,127.529,5059
1758411731105880222,SELL,127.53,5014
1758411731105880222,SELL,127.53,4826
1758411731105880222,SELL,127.536,5097
1758411731105880222,SELL,127.546,5045
1758411731105880222,SELL,127.56,4968
1758411731105880222,SELL,127.613,5036
1758411731106290085,BUY,127.497,5011
1758411731106290085,BUY,127.494,10
1758411731106290085,BUY,127.484,5042
1758411731106290085,BUY,127.472,216
1758411731106290085,BUY,127.47,10
1758411731106290085,BUY,127.47,10
1758411731106290085,BUY,127.468,4916
1758411731106290085,BUY,127.465,4831
1758411731106290085,BUY,127.463,10
1758411731106290085,BUY,127.463,4984
1758411731106290085,BUY,127.462,5061
1758411731106290085,BUY,127.461,10
1758411731106290085,BUY,127.46,5057
1758411731106290085,BUY,127.46,5046
1758411731106290085,BUY,127.453,5035
1758411731106290085,BUY,127.451,5023
1758411731106290085,BUY,127.45,10
1758411731106290085,BUY,127.45,10
1758411731106290085,BUY,127.447,10
1758411731106290085,BUY,127.44,5005
1758411731106290085,BUY,127.44,4935
1758411731106290085,BUY,127.437,5020
1758411731106290085,BUY,127.435,10
1758411731106290085,BUY,127.43,10
1758411731106290085,BUY,127.425,5128
1758411731106290085,BUY,127.422,10
1758411731106290085,BUY,127.42,5049
1758411731106290085,BUY,127.418,10
1758411731106290085,BUY,127.412,4951
1758411731106290085,BUY,127.408,5066
1758411731106290085,SELL,127.5,4886
1758411731106290085,SELL,127.5,5022
1758411731106290085,SELL,127.504,5042
1758411731106290085,SELL,127.506,5098
1758411731106290085,SELL,127.511,5123
1758411731106290085,SELL,127.512,4869
1758411731106290085,SELL,127.515,5052
1758411731106290085,SELL,127.517,4981
1758411731106290085,SELL,127.517,5011
1758411731106290085,SELL,127.521,5007
1758411731106290085,SELL,127.529,5059
1758411731106290085,SELL,127.53,5014
1758411731106290085,SELL,127.53,4826
1758411731106290085,SELL,127.536,5097
1758411731106290085,SELL,127.546,5045
1758411731106290085,SELL,127.56,4968
1758411731106290085,SELL,127.613,5036
1758411731106626443,BUY,127.497,5011
1758411731106626443,BUY,127.494,10
1758411731106626443,BUY,127.484,5042
1758411731106626443,BUY,127.472,216
1758411731106626443,BUY,127.47,10
1758411731106626443,BUY,127.47,10
1758411731106626443,BUY,127.468,4916
1758411731106626443,BUY,127.465,4831
1758411731106626443,BUY,127.463,10
1758411731106626443,BUY,127.463,4984
1758411731106626443,BUY,127.462,5061
1758411731106626443,BUY,127.461,10
1758411731106626443,BUY,127.46,5057
1758411731106626443,BUY,127.46,5046
1758411731106626443,BUY,127.453,5035
1758411731106626443,BUY,127.451,5023
1758411731106626443,BUY,127.45,10
1758411731106626443,BUY,127.45,10
1758411731106626443,BUY,127.447,10
1758411731106626443,BUY,127.44,5005
1758411731106626443,BUY,127.44,4935
1758411731106626443,BUY,127.437,5020
1758411731106626443,BUY,127.435,10
1758411731106626443,BUY,127.43,10
1758411731106626443,BUY,127.425,5128
1758411731106626443,BUY,127.422,10
1758411731106626443,BUY,127.42,5049
1758411731106626443,BUY,127.418,10
1758411731106626443,BUY,127.412,4951
1758411731106626443,BUY,127.408,5066
1758411731106626443,SELL,127.5,4886
1758411731106626443,SELL,127.5,5022
1758411731106626443,SELL,127.504,5042
1758411731106626443,SELL,127.506,5098
1758411731106626443,SELL,127.511,5123
1758411731106626443,SELL,127.512,4869
1758411731106626443,SELL,127.515,5052
1758411731106626443,SELL,127.517,4981
1758411731106626443,SELL,127.517,5011
1758411731106626443,SELL,127.521,5007
1758411731106626443,SELL,127.529,5059
1758411731106626443,SELL,127.53,5014
1758411731106626443,SELL,127.53,4826
1758411731106626443,SELL,127.536,5097
1758411731106626443,SELL,127.546,5045
1758411731106626443,SELL,127.56,4968
1758411731106626443,SELL,127.613,5036
1758411731106983214,BUY,127.497,5011
1758411731106983214,BUY,127.494,10
1758411731106983214,BUY,127.484,5042
1758411731106983214,BUY,127.472,216
1758411731106983214,BUY,127.47,10
1758411731106983214,BUY,127.47,10
1758411731106983214,BUY,127.468,4916
1758411731106983214,BUY,127.465,4831
1758411731106983214,BUY,127.463,10
1758411731106983214,BUY,127.463,4984
1758411731106983214,BUY,127.462,5061
1758411731106983214,BUY,127.461,10
1758411731106983214,BUY,127.46,5057
1758411731106983214,BUY,127.46,5046
1758411731106983214,BUY,127.453,5035
1758411731106983214,BUY,127.451,5023
1758411731106983214,BUY,127.45,10
1758411731106983214,BUY,127.45,10
1758411731106983214,BUY,127.447,10
1758411731106983214,BUY,127.44,5005
1758411731106983214,BUY,127.44,4935
1758411731106983214,BUY,127.437,5020
1758411731106983214,BUY,127.435,10
1758411731106983214,BUY,127.43,10
1758411731106983214,BUY,127.425,5128
1758411731106983214,BUY,127.422,10
1758411731106983214,BUY,127.42,5049
1758411731106983214,BUY,127.418,10
1758411731106983214,BUY,127.412,4951
1758411731106983214,BUY,127.408,5066
1758411731106983214,SELL,127.5,4882
1758411731106983214,SELL,127.504,5042
1758411731106983214,SELL,127.506,5098
1758411731106983214,SELL,127.511,5123
1758411731106983214,SELL,127.512,4869
1758411731106983214,SELL,127.515,5052
1758411731106983214,SELL,127.517,4981
1758411731106983214,SELL,127.517,5011
1758411731106983214,SELL,127.521,5007
1758411731106983214,SELL,127.529,5059
1758411731106983214,SELL,127.53,5014
1758411731106983214,SELL,127.53,4826
1758411731106983214,SELL,127.536,5097
1758411731106983214,SELL,127.546,5045
1758411731106983214,SELL,127.56,4968
1758411731106983214,SELL,127.613,5036
1758411731107325708,BUY,127.497,5011
1758411731107325708,BUY,127.494,10
1758411731107325708,BUY,127.484,5042
1758411731107325708,BUY,127.472,216
1758411731107325708,BUY,127.47,10
1758411731107325708,BUY,127.47,10
1758411731107325708,BUY,127.468,4916
1758411731107325708,BUY,127.465,4831
1758411731107325708,BUY,127.463,10
1758411731107325708,BUY,127.463,4984
1758411731107325708,BUY,127.462,5061
1758411731107325708,BUY,127.461,10
1758411731107325708,BUY,127.46,5057
1758411731107325708,BUY,127.46,5046
1758411731107325708,BUY,127.453,5035
1758411731107325708,BUY,127.451,5023
1758411731107325708,BUY,127.45,10
1758411731107325708,BUY,127.45,10
1758411731107325708,BUY,127.447,10
1758411731107325708,BUY,127.44,5005
1758411731107325708,BUY,127.44,4935
1758411731107325708,BUY,127.437,5020
1758411731107325708,BUY,127.435,10
1758411731107325708,BUY,127.43,10
1758411731107325708,BUY,127.425,5128
1758411731107325708,BUY,127.422,10
1758411731107325708,BUY,127.42,5049
1758411731107325708,BUY,127.418,10
1758411731107325708,BUY,127.412,4951
1758411731107325708,BUY,127.408,5066
1758411731107325708,SELL,127.5,4882
1758411731107325708,SELL,127.504,5042
1758411731107325708,SELL,127.506,5098
1758411731107325708,SELL,127.511,5123
1758411731107325708,SELL,127.512,4869
1758411731107325708,SELL,127.515,5052
1758411731107325708,SELL,127.517,4981
1758411731107325708,SELL,127.517,5011
1758411731107325708,SELL,127.521,5007
1758411731107325708,SELL,127.529,5059
1758411731107325708,SELL,127.53,5014
1758411731107325708,SELL,127.53,4826
1758411731107325708,SELL,127.536,5097
1758411731107325708,SELL,127.537,5026
1758411731107325708,SELL,127.546,5045
1758411731107325708,SELL,127.56,4968
1758411731107325708,SELL,127.613,5036
1758411731107726484,BUY,127.497,5011
1758411731107726484,BUY,127.494,10
1758411731107726484,BUY,127.484,5042
1758411731107726484,BUY,127.472,216
1758411731107726484,BUY,127.47,10
1758411731107726484,BUY,127.47,10
1758411731107726484,BUY,127.468,4916
1758411731107726484,BUY,127.465,4831
1758411731107726484,BUY,127.463,10
1758411731107726484,BUY,127.463,4984
1758411731107726484,BUY,127.462,5061
1758411731107726484,BUY,127.461,10
1758411731107726484,BUY,127.46,5057
1758411731107726484,BUY,127.46,5046
1758411731107726484,BUY,127.453,5035
1758411731107726484,BUY,127.451,5023
1758411731107726484,BUY,127.45,10
1758411731107726484,BUY,127.45,10
1758411731107726484,BUY,127.447,10
1758411731107726484,BUY,127.44,5005
1758411731107726484,BUY,127.44,4935
1758411731107726484,BUY,127.437,5020
1758411731107726484,BUY,127.435,10
1758411731107726484,BUY,127.43,10
1758411731107726484,BUY,127.425,5128
1758411731107726484,BUY,127.422,10
1758411731107726484,BUY,127.42,5049
1758411731107726484,BUY,127.418,10
1758411731107726484,BUY,127.412,4951
1758411731107726484,BUY,127.408,5066
1758411731107726484,SELL,127.5,4872
1758411731107726484,SELL,127.504,5042
1758411731107726484,SELL,127.506,5098
1758411731107726484,SELL,127.511,5123
1758411731107726484,SELL,127.512,4869
1758411731107726484,SELL,127.515,5052
1758411731107726484,SELL,127.517,4981
1758411731107726484,SELL,127.517,5011
1758411731107726484,SELL,127.521,5007
1758411731107726484,SELL,127.529,5059
1758411731107726484,SELL,127.53,5014
1758411731107726484,SELL,127.53,4826
1758411731107726484,SELL,127.536,5097
1758411731107726484,SELL,127.537,5026
1758411731107726484,SELL,127.546,5045
1758411731107726484,SELL,127.56,4968
1758411731107726484,SELL,127.613,5036
1758411731108084465,BUY,127.497,5011
1758411731108084465,BUY,127.494,10
1758411731108084465,BUY,127.484,5042
1758411731108084465,BUY,127.472,216
1758411731108084465,BUY,127.47,10
1758411731108084465,BUY,127.47,10
1758411731108084465,BUY,127.468,4916
1758411731108084465,BUY,127.465,4831
1758411731108084465,BUY,127.463,10
1758411731108084465,BUY,127.463,4984
1758411731108084465,BUY,127.462,5061
1758411731108084465,BUY,127.461,10
1758411731108084465,BUY,127.46,5057
1758411731108084465,BUY,127.46,5046
1758411731108084465,BUY,127.453,5035
1758411731108084465,BUY,127.451,5023
1758411731108084465,BUY,127.45,10
1758411731108084465,BUY,127.45,10
1758411731108084465,BUY,127.447,10
1758411731108084465,BUY,127.44,5005
1758411731108084465,BUY,127.44,4935
1758411731108084465,BUY,127.437,5020
1758411731108084465,BUY,127.435,10
1758411731108084465,BUY,127.43,10
1758411731108084465,BUY,127.425,5128
1758411731108084465,BUY,127.422,10
1758411731108084465,BUY,127.42,5049
1758411731108084465,BUY,127.418,10
1758411731108084465,BUY,127.412,4951
1758411731108084465,BUY,127.408,5066
1758411731108084465,SELL,127.5,4872
1758411731108084465,SELL,127.504,5042
1758411731108084465,SELL,127.506,5098
1758411731108084465,SELL,127.511,5123
1758411731108084465,SELL,127.512,4869
1758411731108084465,SELL,127.515,5052
1758411731108084465,SELL,127.517,4981
1758411731108084465,SELL,127.517,5011
1758411731108084465,SELL,127.521,5007
1758411731108084465,SELL,127.529,5059
1758411731108084465,SELL,127.53,5014
1758411731108084465,SELL,127.53,4826
1758411731108084465,SELL,127.536,5097
1758411731108084465,SELL,127.537,5026
1758411731108084465,SELL,127.546,5045
1758411731108084465,SELL,127.56,4968
1758411731108084465,SELL,127.613,5036
1758411731108443043,BUY,127.497,5011
1758411731108443043,BUY,127.494,10
1758411731108443043,BUY,127.494,5154
1758411731108443043,BUY,127.484,5042
1758411731108443043,BUY,127.472,216
1758411731108443043,BUY,127.47,10
1758411731108443043,BUY,127.47,10
1758411731108443043,BUY,127.468,4916
1758411731108443043,BUY,127.465,4831
1758411731108443043,BUY,127.463,10
1758411731108443043,BUY,127.463,4984
1758411731108443043,BUY,127.462,5061
1758411731108443043,BUY,127.461,10
1758411731108443043,BUY,127.46,5057
1758411731108443043,BUY,127.46,5046
1758411731108443043,BUY,127.453,5035
1758411731108443043,BUY,127.451,5023
1758411731108443043,BUY,127.45,10
1758411731108443043,BUY,127.45,10
1758411731108443043,BUY,127.447,10
1758411731108443043,BUY,127.44,5005
1758411731108443043,BUY,127.44,4935
1758411731108443043,BUY,127.437,5020
1758411731108443043,BUY,127.435,10
1758411731108443043,BUY,127.43,10
1758411731108443043,BUY,127.425,5128
1758411731108443043,BUY,127.422,10
1758411731108443043,BUY,127.42,5049
1758411731108443043,BUY,127.418,10
1758411731108443043,BUY,127.412,4951
1758411731108443043,BUY,127.408,5066
1758411731108443043,SELL,127.5,4872
1758411731108443043,SELL,127.504,5042
1758411731108443043,SELL,127.506,5098
1758411731108443043,SELL,127.511,5123
1758411731108443043,SELL,127.512,4869
1758411731108443043,SELL,127.515,5052
1758411731108443043,SELL,127.517,4981
1758411731108443043,SELL,127.517,5011
1758411731108443043,SELL,127.521,5007
1758411731108443043,SELL,127.529,5059
1758411731108443043,SELL,127.53,5014
1758411731108443043,SELL,127.53,4826
1758411731108443043,SELL,127.536,5097
1758411731108443043,SELL,127.537,5026
1758411731108443043,SELL,127.546,5045
1758411731108443043,SELL,127.56,4968
1758411731108443043,SELL,127.613,5036
1758411731108798420,BUY,127.497,5011
1758411731108798420,BUY,127.494,10
1758411731108798420,BUY,127.494,5154
1758411731108798420,BUY,127.484,5042
1758411731108798420,BUY,127.472,216
1758411731108798420,BUY,127.47,10
1758411731108798420,BUY,127.47,10
1758411731108798420,BUY,127.468,4916
1758411731108798420,BUY,127.465,4831
1758411731108798420,BUY,127.463,10
1758411731108798420,BUY,127.463,4984
1758411731108798420,BUY,127.462,5061
1758411731108798420,BUY,127.461,10
1758411731108798420,BUY,127.46,5057
1758411731108798420,BUY,127.46,5046
1758411731108798420,BUY,127.453,5035
1758411731108798420,BUY,127.451,5023
1758411731108798420,BUY,127.45,10
1758411731108798420,BUY,127.45,10
1758411731108798420,BUY,127.447,10
1758411731108798420,BUY,127.44,5005
1758411731108798420,BUY,127.44,4935
1758411731108798420,BUY,127.437,5020
1758411731108798420,BUY,127.435,10
1758411731108798420,BUY,127.43,10
1758411731108798420,BUY,127.425,5128
1758411731108798420,BUY,127.422,10
1758411731108798420,BUY,127.42,5049
1758411731108798420,BUY,127.418,10
1758411731108798420,BUY,127.412,4951
1758411731108798420,BUY,127.408,5066
1758411731108798420,SELL,127.5,4872
1758411731108798420,SELL,127.504,5042
1758411731108798420,SELL,127.506,5098
1758411731108798420,SELL,127.511,5123
1758411731108798420,SELL,127.512,4869
1758411731108798420,SELL,127.514,5154
1758411731108798420,SELL,127.515,5052
1758411731108798420,SELL,127.517,4981
1758411731108798420,SELL,127.517,5011
1758411731108798420,SELL,127.521,5007
1758411731108798420,SELL,127.529,5059
1758411731108798420,SELL,127.53,5014
1758411731108798420,SELL,127.53,4826
1758411731108798420,SELL,127.536,5097
1758411731108798420,SELL,127.537,5026
1758411731108798420,SELL,127.546,5045
1758411731108798420,SELL,127.56,4968
1758411731108798420,SELL,127.613,5036
1758411731109211052,BUY,127.497,5011
1758411731109211052,BUY,127.494,10
1758411731109211052,BUY,127.494,5154
1758411731109211052,BUY,127.484,5042
1758411731109211052,BUY,127.472,216
1758411731109211052,BUY,127.47,10
1758411731109211052,BUY,127.47,10
1758411731109211052,BUY,127.468,4916
1758411731109211052,BUY,127.465,4831
1758411731109211052,BUY,127.463,10
1758411731109211052,BUY,127.463,4984
